stock_id,trade_date,score,final_score,trend,monitor_state,concentration_5d,concentration_20d,netbuy_1d_lot,netbuy_5d_lot,netbuy_20d_lot,buy_count_5d,sell_count_5d,breadth_5d,breadth_ratio_5d,buy_count_20d,sell_count_20d,breadth_20d,breadth_ratio_20d,pressure_ratio_5d,pressure_ratio_20d,top15_buy_stability_10d,top15_buy_stability_20d,enh_coherence_today,enh_coherence_slope_5d,enh_coherence_persistence_20d,enh_coherence_max_20d,enh_cost_low,enh_cost_high,enh_cost_deviation,enh_cost_zone_status,tv_score,tv_grade,regime_score,regime_trend,geo_grade,geo_zscore,geo_baseline_weight,dist_risk_flag,breakout_flag,divergence_flag,confirmation_score,atr_pct_20d,avg_turnover_20d,invalid_flag,ret_5d,ret_10d,ret_20d,score_pctile,final_score_pctile,tv_score_pctile,regime_score_pctile,concentration_5d_pctile,concentration_20d_pctile,netbuy_1d_lot_pctile,netbuy_5d_lot_pctile,netbuy_20d_lot_pctile,breadth_5d_pctile,breadth_20d_pctile,pressure_ratio_5d_pctile,pressure_ratio_20d_pctile,top15_buy_stability_10d_pctile,top15_buy_stability_20d_pctile,top6_avg_wave_score,top6_max_wave_score,top6_wave_leader_id,top6_wave_leader_name,inst_foreign_net_5d,inst_trust_net_5d,inst_three_net_5d,inst_foreign_net_20d,inst_trust_net_20d,inst_three_net_20d,inst_foreign_net_60d,inst_trust_net_60d,inst_three_net_60d,inst_three_align_5d,margin_balance_20d_change,margin_risk_flag,sbl_volume_5d,sbl_volume_20d,sbl_volume_60d,sbl_short_pressure_ratio_20d,sbl_short_pressure_flag,inst_bull_no_short_pressure_flag,inst_bear_with_short_pressure_flag
2338,2025-12-18,68.0,56.8,震盪,DISTRIBUTION,17.78,31.59,0.0,0.0,0.0,361,177,184,0.671,361,348,13,0.5092,0.3605,0.5751,0.0913,0.1103,0.98,0.096,0.2,2.4,34.23,36.8,-0.01,below_zone,0,weak,65,transition,NA,,0.7,1,0,0,27.2,0.0333,23382621.7875,1,0.0619,0.0457,0.2301,0.625,0.625,0.375,0.5,0.375,0.75,0.625,0.625,0.625,0.5,0.375,0.375,0.75,0.125,0.25,0.72,0.79,920F,凱基站前,-483989.0,0.0,-484711.0,994507.0,0.0,991450.0,1601170.0,0.0,1372142.0,0.0,-0.036,0.0,1567.0,1754.0,1754.0,0.0,0.0,1.0,0.0
2338,2025-12-19,69.0,57.3,震盪,FADING,24.66,38.54,0.0,0.0,0.0,316,207,109,0.6042,329,378,-49,0.4653,0.4677,0.608,0.0913,0.1056,0.67,-0.234,0.15,2.52,34.5,36.8,0.025,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,27.6,0.0324,23645947.667500004,0,0.0226,0.0339,0.1754,0.8125,0.75,0.4375,0.5,0.375,0.75,0.5625,0.625,0.625,0.5,0.375,0.625,0.75,0.125,0.125,0.722,0.82,920F,凱基站前,27011.0,0.0,53794.0,1586712.0,0.0,1631319.0,2126170.0,0.0,1899076.0,0.0,-0.0328,0.0,1567.0,1754.0,1754.0,0.0,0.0,1.0,0.0
2338,2025-12-22,68.0,56.8,震盪,FADING,22.31,37.73,0.0,0.0,0.0,354,170,184,0.6756,325,385,-60,0.4577,0.4453,0.6137,0.102,0.1082,0.98,-0.417,0.15,2.48,34.68,36.8,0.031,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,27.2,0.0313,23786931.560000002,0,0.0084,0.0895,0.172,0.625,0.5,0.375,0.5,0.375,0.75,0.625,0.6875,0.6875,0.625,0.5,0.375,0.75,0.125,0.125,0.745,0.85,920F,凱基站前,-74999.0,0.0,-116828.0,1578712.0,0.0,1618164.0,2242663.0,0.0,2127703.0,0.0,-0.0321,0.0,1567.0,1669.0,1669.0,0.0,0.0,1.0,0.0
2338,2025-12-23,79.0,62.4,震盪,NEUTRAL,43.8,33.31,0.0,0.0,0.0,281,333,-52,0.4577,337,386,-49,0.4661,0.5598,0.5905,0.1111,0.1105,1.82,0.016,0.2,2.33,35.53,37.28,0.05,above_zone,0,weak,65,transition,NA,,0.7,0,0,1,31.6,0.0328,29431166.575,0,-0.0523,-0.004,0.1233,1.0,1.0,0.4375,0.5,0.625,0.625,0.5,0.6875,0.6875,0.5,0.5,0.625,0.75,0.125,0.125,0.753,0.88,920F,凱基站前,345005.0,0.0,406041.0,1396717.0,0.0,1504314.0,2554825.0,0.0,2521903.0,0.0,0.0059,0.0,1567.0,1669.0,1669.0,0.0,0.0,1.0,0.0
2338,2025-12-24,58.0,51.7,震盪,FADING,21.81,28.59,0.0,0.0,0.0,357,289,68,0.5526,409,332,77,0.552,0.4414,0.4912,0.107,0.1018,2.69,0.475,0.2,2.69,35.57,36.23,0.022,above_zone,0,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0348,33053741.885,0,-0.011,0.0165,0.1032,0.1875,0.3125,0.5,0.5,0.25,0.5,0.5625,0.6875,0.6875,0.5,0.5,0.375,0.625,0.125,0.125,0.75,0.91,920F,凱基站前,-170995.0,0.0,-145611.0,321717.0,0.0,381239.0,1758825.0,0.0,1677545.0,0.0,-0.0171,0.0,1571.0,1759.0,1759.0,0.0,0.0,1.0,0.0
2338,2025-12-26,57.0,51.2,震盪,FADING,29.36,20.76,0.0,0.0,0.0,374,273,101,0.5781,431,309,122,0.5824,0.4069,0.4444,0.1114,0.1018,1.39,0.352,0.25,2.58,35.57,36.24,0.012,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,22.8,0.0358,33887020.725,0,-0.0153,0.0458,0.1153,0.125,0.25,0.4375,0.5,0.375,0.375,0.625,0.625,0.6875,0.625,0.625,0.375,0.5,0.125,0.125,0.733,0.82,8150,台新,-372995.0,0.0,-334351.0,-98283.0,0.0,-20733.0,1521825.0,0.0,1444718.0,0.0,-0.0158,0.0,1571.0,1759.0,1759.0,0.0,0.0,0.0,0.0
2338,2025-12-29,58.0,51.7,震盪,FADING,17.17,20.44,0.0,0.0,0.0,403,240,163,0.6267,442,293,149,0.6014,0.3502,0.4128,0.1023,0.0997,0.91,0.011,0.25,2.55,35.63,36.52,0.015,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0349,33522131.369999997,0,0.0111,0.0429,0.1577,0.125,0.25,0.4375,0.5,0.125,0.375,0.625,0.625,0.6875,0.625,0.625,0.25,0.375,0.125,0.125,0.733,0.82,981L,元大莒光,-930995.0,0.0,-846179.0,-315283.0,0.0,-228979.0,1387825.0,0.0,1243377.0,0.0,-0.0123,0.0,1571.0,1657.0,1657.0,0.0,0.0,0.0,0.0
2338,2025-12-30,58.0,51.7,震盪,FADING,16.31,19.81,0.0,0.0,0.0,405,235,170,0.6328,452,285,167,0.6133,0.3283,0.4073,0.1322,0.1139,0.94,-0.282,0.25,2.54,35.3,36.52,0.021,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0346,33727309.945,0,0.0804,0.0763,0.1761,0.125,0.25,0.4375,0.5,0.125,0.375,0.5,0.625,0.6875,0.5,0.625,0.25,0.375,0.5,0.125,0.722,0.79,9800,元大,-1080995.0,0.0,-989547.0,-311284.0,0.0,-205420.0,1924825.0,0.0,1815079.0,0.0,-0.018,0.0,1746.0,1947.0,1947.0,0.0,0.0,0.0,0.0
2338,2025-12-31,60.0,52.7,震盪,FADING,18.06,20.05,0.0,0.0,0.0,446,165,281,0.73,450,285,165,0.6122,0.2662,0.385,0.119,0.1052,1.51,-0.222,0.3,2.42,35.67,36.25,-0.009,below_zone,0,weak,65,transition,NA,,0.7,0,0,0,24.0,0.0366,34797611.2025,1,0.0509,0.0948,0.1315,0.125,0.25,0.375,0.5,0.125,0.25,0.5625,0.625,0.6875,0.875,0.75,0.125,0.25,0.25,0.125,0.733,0.79,920F,凱基站前,-1398000.0,0.0,-1379292.0,-655284.0,0.0,-546070.0,1570825.0,0.0,1498965.0,0.0,-0.0143,0.0,1746.0,1947.0,1947.0,0.0,0.0,0.0,0.0
2338,2026-01-02,58.0,51.7,震盪,FADING,18.98,19.41,0.0,0.0,0.0,324,244,80,0.5704,446,291,155,0.6052,0.408,0.3889,0.1269,0.1052,0.6,-0.074,0.3,2.4,35.67,36.25,0.008,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0364,35274135.864999995,0,0.0278,0.1113,0.0848,0.1875,0.3125,0.3125,0.5,0.25,0.375,0.6875,0.6875,0.6875,0.625,0.625,0.375,0.25,0.5,0.125,0.735,0.82,920F,凱基站前,-390000.0,0.0,-330610.0,-586284.0,0.0,-490383.0,1782825.0,0.0,1703289.0,0.0,-0.0275,0.0,1746.0,1947.0,1947.0,0.0,0.0,0.0,0.0
2338,2026-01-05,63.0,54.2,震盪,NEUTRAL,27.48,19.66,0.0,0.0,0.0,315,284,31,0.5259,431,302,129,0.588,0.4974,0.4028,0.1368,0.1139,1.1,0.026,0.3,2.33,35.67,36.17,-0.006,below_zone,0,weak,65,transition,NA,,0.7,0,0,0,25.2,0.0379,36976203.085,1,0.0621,0.1763,0.0465,0.25,0.375,0.375,0.5,0.25,0.25,0.5,0.6875,0.6875,0.625,0.625,0.5,0.25,0.625,0.125,0.735,0.85,920F,凱基站前,28000.0,0.0,50668.0,-486284.0,0.0,-417436.0,2156128.0,0.0,2114278.0,0.0,-0.0294,0.0,1746.0,1947.0,1947.0,0.0,0.0,0.0,0.0
2338,2026-01-06,70.0,57.8,震盪,NEUTRAL,42.71,19.07,0.0,0.0,0.0,276,331,-55,0.4547,399,331,68,0.5466,0.6085,0.4402,0.1214,0.1139,0.72,-0.066,0.3,2.35,35.76,36.53,0.022,above_zone,0,weak,65,transition,NA,,0.7,0,0,1,28.0,0.0373,38347656.115,0,0.0315,0.1368,0.052,0.625,0.625,0.4375,0.5,0.875,0.25,0.625,0.6875,0.6875,0.5,0.625,0.75,0.5,0.375,0.125,0.738,0.88,920F,凱基站前,416000.0,0.0,479623.0,-154284.0,0.0,14416.0,2587128.0,0.0,2602727.0,0.0,-0.0315,0.0,1504.0,1954.0,1954.0,0.0,0.0,1.0,0.0
2338,2026-01-07,58.0,51.7,震盪,FADING,15.38,13.9,0.0,0.0,0.0,369,328,41,0.5294,445,307,138,0.5918,0.4526,0.3809,0.1166,0.1116,2.07,0.155,0.3,2.17,36.05,37.37,0.08,above_zone,1,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0372,47835986.25500001,0,-0.0039,0.0757,-0.0308,0.125,0.25,0.875,0.5,0.25,0.125,0.5,0.5625,0.6875,0.625,0.625,0.5,0.375,0.375,0.125,0.742,0.91,920F,凱基站前,-242000.0,0.0,-145661.0,-974284.0,0.0,-768660.0,1811128.0,0.0,1882742.0,0.0,-0.0155,0.0,477.0,1958.0,1958.0,0.0,0.0,0.0,0.0
2338,2026-01-08,58.0,51.7,震盪,FADING,17.29,13.58,0.0,0.0,0.0,382,331,51,0.5358,455,297,158,0.6051,0.419,0.3444,0.1251,0.1137,1.79,0.355,0.3,2.04,36.06,37.95,0.03,inside_zone,0,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0397,52292202.587500006,0,0.0417,0.1279,-0.004,0.125,0.25,0.4375,0.5,0.125,0.125,0.5,0.5625,0.6875,0.75,0.625,0.375,0.125,0.25,0.125,0.738,0.79,592G,元富新竹,-439788.0,0.0,-418679.0,-1750072.0,0.0,-1625120.0,1254340.0,0.0,1247577.0,0.0,-0.0233,0.0,477.0,1958.0,1958.0,0.0,0.0,0.0,0.0
2338,2026-01-09,57.0,51.2,震盪,FADING,16.09,13.01,0.0,0.0,0.0,403,302,101,0.5716,460,295,165,0.6093,0.3731,0.3421,0.1166,0.1118,1.12,0.149,0.3,2.01,36.06,36.83,0.025,above_zone,0,weak,65,transition,NA,,0.7,0,0,0,22.8,0.0405,53710627.78000001,0,0.0812,0.0853,-0.0392,0.125,0.25,0.4375,0.5,0.125,0.125,0.5,0.4375,0.6875,0.75,0.625,0.375,0.125,0.125,0.125,0.683,0.76,984C,元大新中,-730788.0,0.0,-770357.0,-1735772.0,0.0,-1679875.0,1175340.0,0.0,1100223.0,0.0,-0.0508,0.0,477.0,1958.0,1958.0,0.0,0.0,0.0,0.0
2338,2026-01-12,57.0,51.2,震盪,FADING,11.07,12.72,0.0,0.0,0.0,405,300,105,0.5745,466,293,173,0.614,0.382,0.3541,0.1166,0.1118,0.94,-0.011,0.25,1.97,36.06,37.38,0.044,above_zone,0,weak,65,transition,NA,,0.7,0,0,0,22.8,0.0402,55529647.092499994,0,0.1076,0.0664,-0.077,0.125,0.25,0.25,0.5,0.125,0.125,0.625,0.5,0.6875,0.625,0.75,0.375,0.25,0.125,0.125,0.698,0.79,962C,富邦竹科,-798788.0,0.0,-786856.0,-1627772.0,0.0,-1555250.0,617340.0,0.0,555153.0,0.0,-0.0459,0.0,389.0,1959.0,1959.0,0.0,0.0,0.0,0.0
2338,2026-01-13,58.0,51.7,震盪,FADING,10.06,13.52,0.0,0.0,0.0,419,276,143,0.6029,458,299,159,0.605,0.3424,0.3649,0.0951,0.1095,0.91,-0.262,0.25,1.93,36.06,37.38,0.045,above_zone,0,weak,65,transition,NA,,0.7,0,0,0,23.2,0.0409,57048052.707499996,0,0.1021,0.1101,-0.0995,0.125,0.25,0.4375,0.5,0.125,0.125,0.625,0.5625,0.6875,0.75,0.625,0.25,0.125,0.125,0.125,0.728,0.82,962C,富邦竹科,-1137788.0,0.0,-1215641.0,-1625772.0,0.0,-1528403.0,588328.0,0.0,519400.0,0.0,-0.0387,0.0,389.0,1959.0,1959.0,0.0,0.0,0.0,0.0
2338,2026-01-14,68.0,56.8,震盪,FADING,24.32,13.08,0.0,0.0,0.0,330,369,-39,0.4721,438,323,115,0.5756,0.5454,0.377,0.0992,0.1115,1.06,-0.136,0.2,1.89,36.6,38.1,0.06,above_zone,0,weak,65,transition,NA,,0.7,0,0,0,27.2,0.0396,60830271.2375,0,0.0799,0.0928,-0.1327,0.375,0.375,0.375,0.5,0.375,0.125,0.625,0.5625,0.6875,0.75,0.625,0.375,0.375,0.125,0.125,0.712,0.76,1650,瑞銀,259212.0,0.0,193748.0,-1138782.0,0.0,-1058288.0,1581264.0,0.0,1604830.0,0.0,-0.0436,0.0,389.0,1959.0,1959.0,0.0,0.0,0.0,0.0
2338,2026-01-15,70.0,57.8,震盪,NEUTRAL,27.04,15.75,0.0,0.0,0.0,318,370,-52,0.4622,414,342,72,0.5476,0.6037,0.4102,0.1037,0.1092,1.21,0.045,0.2,1.91,36.7,38.12,0.054,above_zone,0,weak,65,transition,NA,,0.7,0,0,1,28.0,0.038,61240611.66249999,0,0.0827,0.0336,-0.0439,0.625,0.625,0.375,0.5,0.375,0.125,0.5,0.625,0.6875,0.5,0.625,0.625,0.5,0.125,0.125,0.727,0.82,9A00,永豐金,616055.0,0.0,668382.0,-876728.0,0.0,-723548.0,1381319.0,0.0,1444299.0,0.0,-0.0359,0.0,425.0,2029.0,2029.0,0.0,0.0,0.0,0.0
2338,2026-01-16,69.0,57.3,震盪,NEUTRAL,34.14,13.65,0.0,0.0,0.0,316,408,-92,0.4365,416,357,59,0.5382,0.6183,0.4378,0.0853,0.111,1.41,0.133,0.2,1.88,36.7,38.17,0.089,above_zone,1,weak,65,transition,NA,,0.7,0,0,0,27.6,0.0379,69965988.38249998,0,0.0038,-0.0238,0.0188,0.625,0.625,0.875,0.5,0.5,0.125,0.5,0.625,0.5625,0.5,0.625,0.625,0.5,0.125,0.125,0.74,0.85,9A00,永豐金,840205.0,0.0,1065168.0,-451578.0,0.0,-181410.0,1526469.0,0.0,1693731.0,0.0,-0.0006,0.0,1185.0,3321.0,3321.0,0.0,0.0,0.0,0.0
2338,2026-01-19,71.0,58.3,震盪,NEUTRAL,33.56,17.53,0.0,0.0,0.0,312,433,-121,0.4188,393,384,9,0.5058,0.6351,0.4939,0.0853,0.111,1.28,0.121,0.25,1.82,37.23,40.05,0.12,above_zone,1,weak,65,transition,NA,,0.7,0,0,1,28.4,0.0379,81097684.9575,0,-0.0372,-0.1103,0.0731,0.625,0.625,0.9375,0.5,0.5,0.125,0.5,0.625,0.5625,0.5,0.625,0.625,0.5,0.125,0.125,0.733,0.88,9A00,永豐金,1175205.0,0.0,1669791.0,31422.0,0.0,599252.0,1534929.0,0.0,2085743.0,0.0,0.0114,0.0,1185.0,3321.0,3321.0,0.0,0.0,1.0,0.0
2338,2026-01-20,75.0,60.4,震盪,NEUTRAL,34.5,12.51,0.0,0.0,0.0,305,451,-146,0.4034,387,386,1,0.5006,0.651,0.5026,0.0951,0.1084,1.03,0.023,0.25,1.75,37.86,40.22,0.097,above_zone,0,weak,65,transition,NA,,0.7,0,0,1,30.0,0.0382,84638067.5525,0,0.0072,-0.0746,0.1841,0.9375,0.6875,0.3125,0.5,0.5,0.125,0.625,0.625,0.6875,0.375,0.625,0.875,0.5,0.125,0.125,0.748,0.79,7790,國票綜合,1346205.0,0.0,1798151.0,-306578.0,0.0,215954.0,1212929.0,0.0,1734338.0,0.0,0.0163,0.0,1185.0,3321.0,3321.0,0.0,0.0,1.0,0.0
2338,2026-01-21,78.0,61.9,震盪,NEUTRAL,33.95,11.44,0.0,0.0,0.0,292,438,-146,0.4,378,400,-22,0.4859,0.6659,0.5356,0.0999,0.1084,0.88,-0.069,0.25,1.72,38.44,41.41,0.09,above_zone,0,weak,65,transition,NA,,0.7,0,0,1,31.2,0.0393,90354705.7625,0,0.0119,-0.099,0.2912,0.875,0.875,0.4375,0.5,0.5,0.125,0.5625,0.625,0.5625,0.375,0.625,0.875,0.625,0.125,0.125,0.805,0.88,1480,美商高盛,1268219.0,0.0,1865950.0,204436.0,0.0,924490.0,1968148.0,0.0,2744111.0,0.0,-0.0289,0.0,1185.0,3121.0,3121.0,0.0,0.0,1.0,0.0
2338,2026-01-22,77.0,61.4,震盪,NEUTRAL,35.02,28.01,0.0,0.0,0.0,260,489,-229,0.3471,351,430,-79,0.4494,0.71,0.577,0.1238,0.1197,1.03,-0.086,0.25,1.72,38.6,40.37,0.085,above_zone,1,weak,65,transition,NA,,0.7,0,0,1,30.8,0.0378,93950045.9825,0,-0.0453,-0.1169,0.2864,1.0,1.0,0.9375,0.5,0.5,0.5,0.5625,0.625,0.5625,0.625,0.625,0.75,0.5,0.25,0.25,0.793,0.91,1480,美商高盛,2169164.0,0.0,2814846.0,947431.0,0.0,1685257.0,2669148.0,0.0,3532476.0,0.0,-0.0294,0.0,1060.0,3215.0,3215.0,0.0,0.0,1.0,0.0
